transmission,mileage,tax,mpg,fuel type,engine size,price_cad,car_age
Automatic,5534.0,145.0,56.5,Diesel,2.0,52053.600000000006,7.0
Automatic,30954.0,125.0,53.3,Petrol,2.0,28058.16,10.0
Automatic,3061.0,145.0,44.1,Petrol,2.0,60628.0,7.0
Automatic,7126.0,145.0,47.1,Petrol,1.5,48189.6,7.0
Automatic,45437.0,0.0,134.5,Hybrid,2.0,32917.6,9.0
Automatic,20000.0,145.0,60.1,Diesel,2.1,38621.6,9.0
Automatic,34000.0,30.0,64.2,Diesel,2.1,33101.6,11.0
Automatic,48100.0,165.0,44.8,Petrol,1.6,20221.600000000002,12.0
Automatic,30676.0,150.0,67.3,Diesel,2.1,41891.28,9.0
Automatic,28000.0,20.0,64.2,Diesel,2.143,29440.0,10.0
Automatic,36095.0,30.0,64.2,Diesel,2.143,36340.0,10.0
Automatic,41539.0,30.0,65.7,Diesel,2.1,40443.200000000004,9.0
Automatic,26844.0,150.0,58.9,Diesel,2.1,42283.200000000004,9.0
Automatic,18389.0,300.0,34.0,Petrol,3.0,60683.200000000004,10.0
Automatic,11287.0,145.0,58.9,Diesel,1.6,42283.200000000004,7.0
Automatic,23109.0,125.0,52.3,Petrol,2.0,32163.2,10.0
Automatic,25023.0,145.0,65.7,Diesel,2.1,40995.200000000004,9.0
Automatic,25207.0,125.0,51.4,Petrol,2.0,34923.200000000004,10.0
Automatic,5822.0,145.0,47.1,Petrol,2.0,42651.200000000004,9.0
Automatic,102500.0,145.0,57.7,Diesel,2.148,5510.8,21.0
Automatic,70000.0,125.0,55.4,Diesel,2.143,16550.8,13.0
Automatic,45000.0,160.0,46.3,Petrol,1.595,20782.8,12.0
Automatic,6000.0,145.0,58.9,Diesel,2.1,42228.0,8.0
Automatic,20000.0,0.0,76.4,Hybrid,2.2,31188.0,11.0
Automatic,30000.0,150.0,48.7,Petrol,2.0,36708.0,9.0
Automatic,9000.0,150.0,58.9,Diesel,2.1,42228.0,9.0
Automatic,18000.0,305.0,34.5,Petrol,4.0,67988.0,10.0
Manual,3000.0,145.0,50.4,Diesel,1.461,23736.0,7.0
Automatic,173000.0,265.0,57.7,Petrol,3.606,8740.0,31.0
Automatic,68429.0,30.0,64.2,Diesel,2.1,31280.0,10.0
Automatic,29540.0,205.0,40.9,Petrol,2.0,44097.44,9.0
Automatic,9155.0,145.0,27.2,Petrol,4.0,101163.20000000001,7.0
Automatic,16750.0,145.0,57.7,Diesel,2.143,45080.0,9.0
Automatic,109000.0,325.0,32.1,Petrol,1.796,4949.6,21.0
Automatic,60000.0,205.0,45.6,Diesel,2.143,13781.6,16.0
Automatic,39000.0,160.0,43.5,Petrol,1.796,17470.8,15.0
Automatic,11319.0,145.0,65.7,Diesel,1.6,33837.6,8.0
Automatic,5617.0,145.0,57.7,Diesel,2.0,51133.600000000006,7.0
Automatic,3000.0,145.0,64.2,Diesel,2.0,58309.600000000006,6.0
Automatic,2326.0,145.0,46.3,Petrol,1.5,47085.6,7.0
Automatic,16509.0,145.0,61.4,Diesel,2.1,36327.12,9.0
Automatic,7475.0,145.0,61.4,Diesel,2.0,44261.200000000004,7.0
Automatic,8263.0,145.0,57.7,Diesel,2.0,52484.16,7.0
Automatic,25042.0,30.0,64.2,Diesel,2.1,35563.520000000004,10.0
Automatic,7990.0,145.0,54.3,Diesel,2.0,54364.64,7.0
Automatic,31371.0,20.0,65.7,Diesel,2.1,28172.24,9.0
Automatic,58468.0,0.0,122.8,Hybrid,1.991,28492.4,10.0
Automatic,80000.0,200.0,45.6,Diesel,2.1,12878.16,16.0
Automatic,20000.0,30.0,64.2,Diesel,2.1,38638.16,11.0
Manual,68000.0,145.0,56.5,Diesel,2.1,11038.16,16.0
Automatic,47200.0,165.0,44.8,Petrol,1.6,19318.16,14.0
Manual,57000.0,160.0,52.3,Diesel,2.1,20238.16,13.0
Automatic,64000.0,145.0,53.3,Diesel,2.1,17478.16,14.0
Automatic,13800.0,30.0,65.7,Diesel,2.1,43792.0,9.0
Automatic,28000.0,30.0,64.2,Diesel,2.1,34958.16,11.0
Automatic,20000.0,20.0,64.2,Diesel,2.143,31270.800000000003,10.0
Automatic,45979.0,150.0,34.5,Petrol,3.982,66240.0,9.0
Automatic,15000.0,20.0,65.7,Diesel,2.143,28980.0,10.0
Automatic,46479.0,125.0,60.1,Diesel,2.143,30176.0,10.0
Automatic,38082.0,150.0,61.4,Diesel,2.143,34040.0,9.0
Manual,32840.0,145.0,53.3,Petrol,1.991,24472.0,8.0
Automatic,85275.0,30.0,64.2,Diesel,2.143,22632.0,11.0
Automatic,24798.0,20.0,68.9,Diesel,2.143,34960.0,9.0
Automatic,31559.0,30.0,65.7,Diesel,2.143,26680.0,9.0
Automatic,70857.0,30.0,61.4,Diesel,2.143,25760.0,11.0
Automatic,48280.0,30.0,65.7,Diesel,1.598,26680.0,9.0
Automatic,21103.0,150.0,48.7,Petrol,1.991,34500.0,8.0
Automatic,41272.0,150.0,60.1,Diesel,2.143,30360.0,9.0
Automatic,35000.0,0.0,74.3,Hybrid,2.143,40461.6,10.0
Automatic,66000.0,200.0,46.3,Diesel,2.143,14701.6,16.0
Automatic,54000.0,260.0,36.7,Petrol,1.597,13790.800000000001,17.0
Automatic,42000.0,235.0,38.7,Petrol,1.597,12870.800000000001,17.0
Automatic,58070.0,30.0,62.8,Diesel,2.143,27048.0,10.0
Automatic,54011.0,0.0,134.5,Other,1.991,29440.0,9.0
Automatic,21606.0,20.0,64.2,Diesel,2.143,29256.0,10.0
Automatic,33265.0,30.0,61.4,Diesel,2.143,32936.0,9.0
Automatic,53400.0,0.0,134.5,Other,1.991,27600.0,11.0
Automatic,29831.0,145.0,61.4,Diesel,2.143,32752.0,9.0
Automatic,20139.0,145.0,64.2,Diesel,2.143,28704.0,8.0
Automatic,52897.0,0.0,134.5,Other,1.991,32016.0,9.0
Automatic,13492.0,30.0,61.4,Diesel,2.143,32936.0,9.0
Automatic,32897.0,125.0,60.1,Diesel,2.143,34224.0,10.0
Manual,34672.0,30.0,64.2,Diesel,2.143,28980.0,11.0
Automatic,45277.0,30.0,61.4,Diesel,2.143,30544.0,9.0
Manual,20524.0,145.0,53.3,Petrol,1.991,25576.0,9.0
Automatic,42310.0,30.0,64.2,Diesel,2.143,31832.0,10.0
Automatic,39268.0,150.0,58.9,Diesel,2.143,36800.0,9.0
Automatic,104000.0,210.0,42.2,Diesel,2.148,7350.8,18.0
Automatic,16801.0,20.0,67.3,Diesel,2.1,37720.0,10.0
Automatic,49936.0,145.0,74.3,Hybrid,2.1,34960.0,9.0
Manual,52000.0,20.0,64.2,Diesel,2.1,16560.0,12.0
Automatic,31942.0,150.0,50.4,Petrol,2.0,30360.0,8.0
Automatic,11870.0,145.0,48.7,Petrol,2.0,36800.0,8.0
Automatic,19825.0,145.0,67.3,Diesel,2.1,40480.0,8.0
Manual,47608.0,20.0,68.9,Diesel,2.143,25576.0,9.0
Automatic,22672.0,150.0,50.4,Petrol,1.991,34040.0,8.0
Automatic,50369.0,20.0,65.7,Diesel,2.143,25392.0,9.0
Manual,9793.0,145.0,52.3,Petrol,1.991,30360.0,9.0
Automatic,29911.0,150.0,58.9,Diesel,2.143,38640.0,8.0
Automatic,33303.0,30.0,64.2,Diesel,2.143,28152.0,11.0
Manual,49604.0,125.0,51.4,Petrol,1.991,20792.0,10.0
Automatic,89000.0,300.0,33.6,Petrol,1.8,3670.8,19.0
Automatic,42000.0,20.0,68.9,Diesel,2.1,33488.0,10.0
Automatic,31000.0,30.0,64.2,Diesel,2.14,31270.800000000003,12.0
Automatic,29000.0,125.0,60.1,Diesel,2.14,36790.8,10.0
Automatic,31681.0,145.0,64.2,Diesel,2.143,30176.0,9.0
Automatic,24348.0,20.0,67.3,Diesel,2.143,36984.0,9.0
Automatic,21388.0,30.0,64.2,Diesel,2.143,31464.0,9.0
Automatic,32912.0,30.0,61.4,Diesel,2.143,30728.0,9.0
Automatic,29516.0,125.0,58.9,Diesel,2.143,36248.0,9.0
Automatic,36115.0,125.0,60.1,Diesel,2.143,31280.0,12.0
Automatic,37843.0,30.0,64.2,Diesel,2.143,29808.0,10.0
Automatic,20876.0,30.0,64.2,Diesel,2.143,31648.0,9.0
Automatic,29296.0,145.0,64.2,Diesel,2.143,30544.0,8.0
Automatic,44939.0,30.0,64.2,Diesel,2.143,27600.0,11.0
Manual,22886.0,20.0,70.6,Diesel,2.143,23920.0,10.0
Automatic,51208.0,30.0,64.2,Diesel,2.143,29256.0,10.0
Automatic,39343.0,30.0,64.2,Diesel,2.143,32200.0,11.0
Automatic,51564.0,160.0,43.5,Petrol,1.796,15630.800000000001,14.0
Automatic,99000.0,555.0,28.8,Petrol,2.497,6973.6,19.0
Automatic,87000.0,325.0,32.5,Petrol,1.796,7157.6,19.0
Automatic,40285.0,145.0,64.2,Diesel,2.143,28888.0,9.0
Automatic,130000.0,300.0,37.7,Diesel,2.987,8243.2,17.0
Automatic,48000.0,145.0,56.5,Diesel,2.143,20773.600000000002,12.0
Automatic,43000.0,20.0,64.2,Diesel,2.143,27489.600000000002,11.0
Automatic,14696.0,145.0,56.5,Diesel,2.0,48741.6,7.0
Automatic,7500.0,145.0,64.2,Diesel,2.0,54629.600000000006,7.0
Automatic,13101.0,145.0,61.4,Diesel,2.0,46901.6,7.0
Automatic,3000.0,145.0,46.3,Petrol,1.5,57757.600000000006,7.0
Automatic,3500.0,145.0,64.2,Petrol,2.0,58493.600000000006,6.0
Automatic,6500.0,145.0,61.4,Diesel,2.0,51501.600000000006,7.0
Automatic,11368.0,145.0,58.9,Diesel,1.6,45245.6,7.0
Automatic,32442.0,150.0,49.6,Petrol,1.991,38640.0,10.0
Automatic,22655.0,145.0,64.2,Diesel,2.143,31464.0,8.0
Automatic,21695.0,20.0,64.2,Diesel,2.143,28888.0,11.0
Manual,67000.0,20.0,68.9,Diesel,2.143,27324.0,9.0
Automatic,43020.0,20.0,65.7,Diesel,2.143,25208.0,9.0
Automatic,30744.0,145.0,61.4,Diesel,2.143,32016.0,9.0
Automatic,27447.0,30.0,64.2,Diesel,2.143,30544.0,9.0
Manual,31543.0,20.0,68.9,Diesel,2.143,26128.0,12.0
Automatic,42427.0,125.0,60.1,Diesel,2.143,31464.0,10.0
Automatic,34799.0,145.0,53.3,Diesel,2.143,20608.0,11.0
Automatic,28446.0,145.0,61.4,Diesel,2.143,32936.0,8.0
Manual,25698.0,20.0,72.4,Diesel,1.598,20976.0,11.0
Automatic,30128.0,20.0,68.9,Diesel,2.143,36800.0,9.0
Automatic,33891.0,30.0,61.4,Diesel,2.143,34960.0,9.0
Automatic,25113.0,30.0,64.2,Diesel,2.143,37720.0,10.0
Automatic,28042.0,145.0,50.4,Petrol,1.991,32752.0,9.0
Automatic,17050.0,30.0,64.2,Diesel,2.143,33948.0,10.0
Automatic,79011.0,30.0,61.4,Diesel,2.143,23552.0,11.0
Automatic,40961.0,125.0,60.1,Diesel,2.143,31648.0,11.0
Manual,40595.0,20.0,70.6,Diesel,2.143,23552.0,10.0
Automatic,17771.0,145.0,61.4,Diesel,2.143,34040.0,8.0
Manual,28831.0,145.0,65.7,Diesel,2.143,36800.0,9.0
Automatic,23280.0,150.0,48.7,Petrol,1.991,34960.0,8.0
Automatic,19542.0,150.0,48.7,Petrol,1.991,34960.0,8.0
Automatic,52749.0,0.0,76.4,Hybrid,2.143,32200.0,10.0
Automatic,20275.0,150.0,60.1,Diesel,2.143,35420.0,8.0
Automatic,36584.0,30.0,65.7,Diesel,1.598,28520.0,10.0
Automatic,42377.0,0.0,76.4,Hybrid,2.143,32108.0,11.0
Automatic,42157.0,145.0,67.3,Diesel,2.143,35880.0,9.0
Manual,69385.0,20.0,68.9,Diesel,2.143,23920.0,10.0
Automatic,49409.0,20.0,64.2,Diesel,2.143,24840.0,12.0
Automatic,51245.0,20.0,64.2,Diesel,2.143,24656.0,11.0
Automatic,22749.0,145.0,49.6,Petrol,1.991,32384.0,8.0
Automatic,34107.0,30.0,64.2,Diesel,2.143,29440.0,10.0
Automatic,16414.0,150.0,61.4,Diesel,2.143,34408.0,8.0
Automatic,29219.0,145.0,64.2,Diesel,2.143,30268.0,9.0
Automatic,59256.0,30.0,65.7,Diesel,2.143,36616.0,10.0
Manual,83193.0,20.0,68.9,Diesel,2.143,20240.0,11.0
Automatic,23112.0,30.0,64.2,Diesel,2.143,32200.0,10.0
Automatic,30297.0,30.0,64.2,Diesel,2.143,32200.0,9.0
Automatic,22291.0,150.0,60.1,Diesel,2.143,34960.0,8.0
Automatic,19443.0,150.0,60.1,Diesel,2.143,36340.0,8.0
Automatic,56827.0,20.0,67.3,Diesel,2.143,30544.0,10.0
Manual,22716.0,125.0,53.3,Petrol,1.991,24104.0,9.0
Automatic,69505.0,125.0,60.1,Diesel,2.143,25392.0,10.0
Manual,26108.0,125.0,52.3,Petrol,1.991,25576.0,10.0
Automatic,25569.0,145.0,58.9,Diesel,2.143,34776.0,8.0
Automatic,80579.0,30.0,64.2,Diesel,2.143,25024.0,12.0
Automatic,20512.0,150.0,48.7,Petrol,1.991,34500.0,8.0
Automatic,28953.0,20.0,64.2,Diesel,2.143,28980.0,11.0
Automatic,7540.0,145.0,45.6,Petrol,1.497,40112.0,8.0
Automatic,23881.0,20.0,64.2,Diesel,2.143,28336.0,10.0
Automatic,35444.0,125.0,60.1,Diesel,2.143,32200.0,10.0
Manual,47140.0,30.0,64.2,Diesel,2.143,25760.0,10.0
Automatic,26036.0,150.0,64.2,Diesel,2.143,33580.0,9.0
Manual,52656.0,20.0,65.7,Diesel,2.143,22908.0,10.0
Automatic,3360.0,145.0,54.3,Diesel,1.6,56016.96,7.0
Automatic,6000.0,145.0,54.3,Diesel,1.6,56016.96,6.0
Automatic,3500.0,145.0,47.1,Petrol,1.5,55096.96,7.0
Automatic,10585.0,145.0,30.4,Petrol,3.0,73404.96,7.0
Automatic,40005.0,150.0,53.3,Diesel,2.1,22080.0,11.0
Automatic,96000.0,30.0,62.8,Diesel,2.14,25750.800000000003,11.0
Manual,119000.0,300.0,34.5,Petrol,1.8,2750.8,22.0
Automatic,11000.0,30.0,65.7,Diesel,1.6,33110.8,10.0
Automatic,45566.0,30.0,64.2,Diesel,2.143,32200.0,11.0
Manual,41945.0,20.0,68.9,Diesel,2.143,23552.0,11.0
Automatic,28389.0,30.0,64.2,Diesel,2.143,32384.0,10.0
Automatic,48507.0,30.0,62.8,Diesel,2.143,28152.0,10.0
Automatic,29695.0,30.0,64.2,Diesel,2.143,35328.0,9.0
Automatic,24277.0,145.0,61.4,Diesel,2.143,34040.0,8.0
Automatic,77814.0,0.0,134.5,Other,1.991,25484.0,10.0
Automatic,21841.0,30.0,60.1,Diesel,2.143,32384.0,9.0
Automatic,31674.0,145.0,47.9,Petrol,1.991,34776.0,9.0
Automatic,32967.0,30.0,64.2,Diesel,2.143,28520.0,11.0
Automatic,20498.0,20.0,64.2,Diesel,2.1,28889.84,12.0
Automatic,9949.0,150.0,64.2,Diesel,2.0,48945.840000000004,7.0
Automatic,31656.0,30.0,64.2,Diesel,2.1,32516.480000000003,10.0
Automatic,5500.0,145.0,60.1,Diesel,2.0,53323.200000000004,7.0
Automatic,3908.0,145.0,44.1,Petrol,1.5,42835.200000000004,7.0
Automatic,2000.0,145.0,64.2,Diesel,2.0,60683.200000000004,7.0
Automatic,23000.0,30.0,64.2,Diesel,2.143,38621.6,10.0
Automatic,13279.0,145.0,61.4,Diesel,2.0,43136.96,7.0
Automatic,12054.0,145.0,67.3,Diesel,2.1,50128.96,8.0
Automatic,21927.0,145.0,29.4,Petrol,3.0,64197.600000000006,7.0
Automatic,22540.0,0.0,134.5,Hybrid,2.0,38180.0,9.0
Manual,36006.0,20.0,70.6,Diesel,2.1,25557.600000000002,11.0
Automatic,36000.0,150.0,50.4,Petrol,2.0,32917.6,9.0
Automatic,24357.0,30.0,64.2,Diesel,2.1,37616.96,10.0
Automatic,11907.0,145.0,44.1,Petrol,1.5,44608.96,7.0
Automatic,36815.0,260.0,35.8,Petrol,3.0,50496.96,10.0
Automatic,10804.0,145.0,46.3,Petrol,1.5,44608.96,7.0
Automatic,15707.0,145.0,61.4,Diesel,2.0,54176.96,7.0
Automatic,13538.0,145.0,58.9,Diesel,2.0,45896.96,7.0
Automatic,47850.0,30.0,61.4,Diesel,2.1,31077.600000000002,10.0
Automatic,170000.0,145.0,57.7,Diesel,2.148,7358.160000000001,18.0
Automatic,153000.0,300.0,33.6,Petrol,1.8,3118.8,20.0
Automatic,40000.0,145.0,53.3,Diesel,2.143,22070.8,13.0
Automatic,160000.0,290.0,39.2,Diesel,2.15,6798.8,19.0
Automatic,33521.0,300.0,34.5,Petrol,4.0,55016.0,11.0
Automatic,63555.0,150.0,47.9,Petrol,1.6,15180.0,13.0
Automatic,56444.0,580.0,23.5,Petrol,6.2,39550.8,12.0
Automatic,118000.0,265.0,41.5,Diesel,2.2,3275.2000000000003,22.0
Automatic,10091.0,145.0,57.7,Diesel,2.0,51317.600000000006,7.0
Automatic,84205.0,145.0,58.9,Diesel,1.6,37260.0,8.0
Automatic,8970.0,145.0,45.6,Petrol,1.5,45448.0,7.0
Automatic,8248.0,145.0,57.7,Diesel,2.0,50563.200000000004,7.0
Automatic,3897.0,145.0,44.1,Petrol,1.5,76268.0,6.0
Automatic,20296.0,20.0,64.2,Diesel,2.1,32844.0,10.0
Automatic,30053.0,0.0,134.5,Hybrid,2.0,37683.200000000004,9.0
Automatic,35550.0,260.0,35.8,Petrol,3.0,53157.600000000006,10.0
Automatic,15629.0,125.0,60.1,Diesel,2.1,36395.200000000004,11.0
Automatic,12498.0,145.0,46.3,Petrol,1.5,36340.0,7.0
Automatic,14864.0,145.0,61.4,Diesel,2.0,45429.6,7.0
Automatic,5653.0,145.0,54.3,Diesel,1.6,54556.0,7.0
Automatic,2653.0,145.0,55.4,Diesel,2.0,64013.600000000006,6.0
Automatic,7712.0,145.0,60.1,Diesel,1.6,48484.0,7.0
Automatic,2690.0,145.0,48.7,Diesel,2.0,65301.600000000006,6.0
Automatic,73000.0,145.0,57.7,Petrol,5.439,29421.600000000002,21.0
Automatic,140000.0,145.0,57.7,Petrol,1.998,2373.6,28.0
Automatic,20000.0,145.0,57.7,Petrol,2.597,6789.6,24.0
Automatic,114000.0,145.0,57.7,Petrol,1.796,8261.6,18.0
Automatic,9156.0,145.0,57.7,Diesel,2.0,52900.0,7.0
Automatic,5653.0,145.0,64.2,Diesel,2.0,54629.600000000006,7.0
Automatic,1452.0,145.0,64.2,Diesel,2.0,58125.600000000006,6.0
Automatic,17132.0,145.0,61.4,Diesel,2.0,41841.6,7.0
Automatic,31090.0,125.0,61.4,Diesel,2.1,36781.6,10.0
Automatic,5545.0,145.0,29.7,Petrol,3.0,79101.6,7.0
Automatic,5479.0,145.0,61.4,Diesel,2.0,50581.600000000006,7.0
Automatic,10637.0,150.0,64.2,Diesel,2.0,45613.6,7.0
Automatic,32719.0,30.0,64.2,Diesel,1.6,32365.600000000002,10.0
Automatic,16500.0,145.0,47.1,Petrol,2.0,43773.6,8.0
Automatic,34450.0,135.0,57.7,Hybrid,2.0,40020.0,9.0
Automatic,48448.0,125.0,61.4,Diesel,2.1,41768.0,10.0
Automatic,34408.0,145.0,47.1,Petrol,2.0,40112.0,9.0
Automatic,2384.0,145.0,46.3,Diesel,2.0,70656.0,6.0
Manual,41982.0,200.0,42.2,Petrol,1.8,15086.16,14.0
Automatic,6995.0,145.0,57.7,Diesel,2.0,50600.0,7.0
Automatic,13659.0,145.0,50.4,Petrol,2.0,36984.0,9.0
Automatic,54000.0,30.0,65.7,Diesel,2.1,34592.0,10.0
Automatic,21466.0,30.0,61.4,Diesel,2.1,38456.0,10.0
Automatic,34797.0,30.0,64.2,Diesel,2.1,32936.0,11.0
Automatic,33805.0,145.0,65.7,Diesel,2.1,27416.0,8.0
Automatic,4507.0,145.0,54.3,Diesel,2.0,51336.0,7.0
Automatic,15384.0,145.0,47.1,Petrol,2.0,42780.0,9.0
Automatic,46310.0,125.0,50.4,Petrol,2.0,26220.0,12.0
Automatic,58304.0,30.0,64.2,Diesel,2.1,34776.0,9.0
Automatic,52400.0,30.0,61.4,Diesel,2.143,31830.16,10.0
Automatic,45000.0,20.0,65.7,Diesel,2.1,25760.0,10.0
Automatic,8000.0,145.0,46.3,Petrol,1.5,56856.0,7.0
Automatic,12500.0,145.0,61.4,Diesel,2.0,38456.0,8.0
Automatic,26866.0,20.0,64.2,Diesel,2.1,32752.0,10.0
Automatic,18107.0,20.0,64.2,Diesel,2.1,31096.0,10.0
Automatic,12072.0,145.0,57.7,Diesel,2.0,47656.0,8.0
Automatic,17268.0,125.0,60.1,Diesel,2.1,39376.0,10.0
Automatic,21650.0,30.0,64.2,Diesel,2.1,38180.0,9.0
Automatic,19292.0,30.0,64.2,Diesel,2.1,36248.0,10.0
Automatic,17980.0,20.0,65.7,Diesel,2.1,32016.0,9.0
Automatic,11530.0,145.0,57.7,Diesel,2.0,53176.0,7.0
Automatic,47392.0,145.0,53.3,Diesel,2.143,18768.0,11.0
Automatic,16747.0,145.0,60.1,Diesel,2.143,33120.0,9.0
Manual,80047.0,160.0,52.3,Diesel,2.143,15088.0,12.0
Automatic,57081.0,30.0,61.4,Diesel,2.143,25576.0,11.0
Automatic,51380.0,0.0,134.5,Other,1.991,27968.0,10.0
Manual,48128.0,20.0,65.7,Diesel,2.143,25668.0,10.0
Manual,14436.0,125.0,52.3,Petrol,1.991,25760.0,12.0
Automatic,29905.0,145.0,61.4,Diesel,2.143,31280.0,9.0
Manual,15950.0,145.0,53.3,Petrol,1.991,26864.0,8.0
Automatic,42949.0,125.0,60.1,Diesel,2.143,26864.0,12.0
Automatic,83000.0,235.0,38.2,Petrol,1.8,14710.800000000001,15.0
Manual,33000.0,125.0,53.3,Petrol,2.0,24830.8,11.0
Automatic,69000.0,145.0,47.9,Petrol,1.6,18390.8,13.0
Automatic,3600.0,145.0,60.1,Diesel,2.0,52403.200000000004,7.0
Automatic,500.0,145.0,48.7,Diesel,2.0,63470.8,6.0
Automatic,500.0,145.0,64.2,Diesel,2.0,61822.16,6.0
Automatic,2500.0,145.0,64.2,Diesel,2.0,55926.8,6.0
Automatic,25917.0,20.0,64.2,Diesel,2.1,32006.800000000003,9.0
Automatic,10750.0,260.0,35.3,Petrol,3.0,60710.8,9.0
Automatic,29489.0,20.0,65.7,Diesel,2.1,29430.800000000003,9.0
Automatic,15349.0,145.0,61.4,Diesel,2.0,42780.0,7.0
Automatic,6024.0,145.0,56.5,Diesel,2.0,51428.0,7.0
Automatic,54000.0,150.0,48.7,Petrol,2.0,34950.8,9.0
Automatic,2000.0,145.0,29.7,Petrol,3.0,91981.6,6.0
Automatic,3168.0,145.0,55.4,Diesel,2.0,51483.200000000004,7.0
Automatic,3477.0,145.0,61.4,Diesel,2.0,51980.0,7.0
Automatic,24265.0,125.0,58.9,Diesel,2.1,44123.200000000004,9.0
Automatic,30281.0,150.0,60.1,Diesel,2.1,36597.6,9.0
Automatic,44184.0,125.0,50.4,Petrol,2.0,32917.6,10.0
Automatic,25000.0,140.0,134.5,Hybrid,2.0,38640.0,9.0
Automatic,19023.0,145.0,65.7,Diesel,2.1,28888.0,9.0
Automatic,26878.0,150.0,48.7,Petrol,2.0,36597.6,9.0
Automatic,23485.0,300.0,34.0,Petrol,3.0,60517.600000000006,10.0
Automatic,4404.0,145.0,30.4,Petrol,3.0,69717.6,7.0
Automatic,6328.0,145.0,46.3,Petrol,1.5,44158.16,7.0
Automatic,10635.0,145.0,44.1,Petrol,1.5,45078.16,7.0
Automatic,12794.0,145.0,46.3,Petrol,1.5,44148.96,7.0
Automatic,9924.0,145.0,60.1,Diesel,2.0,47525.36,7.0
Automatic,7901.0,145.0,44.1,Petrol,2.0,51518.16,7.0
Automatic,10284.0,145.0,61.4,Diesel,2.0,43136.96,7.0
Automatic,8273.0,145.0,56.5,Diesel,2.0,51334.16,7.0
Automatic,6537.0,145.0,44.1,Petrol,2.0,51518.16,7.0
Automatic,6064.0,145.0,61.4,Diesel,2.0,45998.16,7.0
Automatic,16496.0,145.0,46.3,Petrol,1.5,44064.32,7.0
Automatic,4447.0,145.0,44.1,Petrol,2.0,51518.16,7.0
Automatic,8060.0,150.0,50.4,Petrol,2.0,34021.6,9.0
Automatic,62498.0,145.0,60.1,Diesel,2.143,28704.0,9.0
Automatic,56346.0,20.0,64.2,Diesel,2.143,23920.0,12.0
Automatic,66077.0,0.0,134.5,Hybrid,1.991,29438.16,10.0
Automatic,500.0,145.0,61.4,Diesel,2.0,55740.96,7.0
Automatic,2000.0,145.0,28.0,Petrol,4.0,126950.8,6.0
Automatic,96000.0,235.0,42.2,Diesel,2.1,7728.0,17.0
Automatic,39000.0,570.0,23.5,Petrol,6.208,42224.32,13.0
Automatic,62000.0,145.0,56.5,Diesel,2.1,14710.800000000001,15.0
Automatic,62000.0,30.0,64.2,Diesel,2.143,24840.0,11.0
Automatic,3933.0,145.0,61.4,Diesel,2.0,58843.200000000004,7.0
Automatic,19752.0,145.0,48.7,Petrol,2.0,38419.200000000004,9.0
Automatic,14161.0,145.0,58.9,Diesel,2.1,44675.200000000004,9.0
Automatic,11487.0,145.0,57.7,Diesel,2.0,51851.200000000004,7.0
Automatic,10027.0,145.0,29.1,Petrol,3.0,78181.6,7.0
Automatic,25108.0,30.0,64.2,Diesel,2.1,33118.16,10.0
Automatic,34772.0,125.0,60.1,Diesel,2.1,31740.0,12.0
Automatic,1497.0,145.0,46.3,Petrol,1.5,57038.16,7.0
Automatic,3000.0,145.0,48.7,Diesel,2.0,58878.16,7.0
Automatic,20408.0,145.0,64.2,Diesel,2.1,34958.16,9.0
Automatic,9323.0,145.0,47.1,Petrol,1.5,44158.16,7.0
Automatic,13155.0,145.0,46.3,Petrol,1.5,46918.16,7.0
Automatic,5448.0,145.0,60.1,Diesel,2.1,45998.16,7.0
Automatic,31369.0,30.0,61.4,Diesel,2.1,33670.16,11.0
Automatic,8999.0,145.0,60.1,Diesel,1.6,47830.8,7.0
Automatic,49000.0,30.0,61.4,Diesel,2.1,33743.76,9.0
Automatic,10892.0,145.0,47.1,Petrol,1.5,46828.0,7.0
Automatic,11664.0,145.0,47.1,Petrol,1.5,45990.8,7.0
Automatic,10405.0,150.0,47.1,Petrol,1.5,47838.16,7.0
Automatic,2000.0,145.0,46.3,Petrol,1.5,51518.16,7.0
Automatic,400.0,135.0,217.3,Other,2.0,77270.8,6.0
Automatic,53528.0,20.0,65.7,Diesel,2.143,26128.0,9.0
Automatic,47915.0,20.0,65.7,Diesel,2.143,25392.0,10.0
Automatic,18834.0,145.0,42.2,Petrol,1.991,43424.0,8.0
Manual,31540.0,145.0,49.6,Petrol,1.991,36616.0,8.0
Automatic,21547.0,125.0,60.1,Diesel,2.143,38640.0,10.0
Manual,31357.0,150.0,70.6,Diesel,1.598,27048.0,9.0
Automatic,28248.0,150.0,64.2,Diesel,2.143,34040.0,8.0
Manual,48055.0,20.0,65.7,Diesel,2.143,21896.0,12.0
Automatic,49865.0,145.0,56.5,Diesel,2.143,20792.0,12.0
Automatic,55445.0,30.0,64.2,Diesel,2.143,27232.0,12.0
Automatic,1200.0,145.0,57.7,Diesel,2.0,56110.8,6.0
Automatic,1000.0,145.0,57.7,Petrol,1.5,55179.76,6.0
Automatic,500.0,145.0,57.7,Diesel,2.0,69734.16,6.0
Automatic,5000.0,145.0,57.7,Diesel,2.0,55934.16,7.0
Automatic,4500.0,145.0,57.7,Diesel,2.0,55014.16,7.0
Automatic,1000.0,145.0,57.7,Diesel,2.0,57038.16,6.0
Automatic,500.0,145.0,57.7,Diesel,2.0,66238.16,6.0
Automatic,1412.0,145.0,57.7,Petrol,3.0,69901.6,7.0
